V1_gene	Module	Mapped_v3	MapMan_v3	Mapped_v5	MapMan_v5	GO_v5
VIT_00s0125g00190	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0043g00840	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g02770	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_06s0004g05950	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0087g00910	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0040g03400	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0139g00200	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0028g00670	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0276g00020	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_09s0018g01220	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_19s0135g00060	M2	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0041g01220	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0068g02120	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0061g00180	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0028g02520	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g11860	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0023g02900	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g08760	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0033g00290	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0019g02660	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0054g00150	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0049g01780	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0049g01550	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0068g00050	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0041g00870	M2	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_00s0160g00110	M2	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_00s0259g00140	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s2439g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0080g00150	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0077g00540	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g03130	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0014g03210	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0320g00060	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g06180	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g05400	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g11710	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0026g00070	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g10830	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0023g02730	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0371g00100	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0148g00320	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0021g01130	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_07s0031g02340	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0052g01680	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0055g00440	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g00540	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0062g01360	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g07550	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0098g00990	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0137g00520	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0025g03910	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g00130	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0253g00060	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0088g00180	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0056g01300	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g01750	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0034g01930	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_06s0004g00070	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g04320	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0085g00740	M1	FALSE	FALSE	TRUE	TRUE	TRUE
VIT_05s0020g01110	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s1814g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g00370	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0088g00320	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g14980	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0016g03350	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0049g00010	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_02s0025g01230	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0052g01180	M7	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_10s0003g01690	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g01790	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g05060	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0016g03370	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0008g01720	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_10s0003g00040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g04080	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0048g00740	M10	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0032g00150	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0016g04570	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0053g00380	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0174g00330	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g02320	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0006g02570	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0084g00240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0050g02680	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0036g00340	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s1466g00020	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_19s0090g00710	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0129g00660	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0003g00130	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0124g00530	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0025g01260	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0005g04890	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0026g02680	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0074g00040	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_07s0129g00250	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0106g00230	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0194g00010	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0004g02640	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0238g00020	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g11780	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0122g00620	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s1308g00020	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0039g01920	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g03400	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0158g00080	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0166g00060	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0018g01490	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0008g01110	M6	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0060g01880	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0007g04240	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0005g00870	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0038g01770	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g02110	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0044g01120	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0056g01120	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0019g00240	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0052g01570	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0094g01080	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0076g00100	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g15130	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s1211g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0003g00220	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0044g00190	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0008g01900	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0015g02380	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_10s0003g00330	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0104g01420	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0151g00260	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0011g00760	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_02s0033g00300	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g12180	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0094g01250	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0203g00210	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g05290	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0062g01430	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0031g01060	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0184g00200	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0091g00450	M6	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g02770	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0009g02970	M3	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g00280	M8	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0061g01370	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0037g00570	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0983g00010	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0171g00150	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0048g00550	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0077g01560	M5	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0049g00120	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0012g02810	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0006g00060	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0026g02270	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0026g00570	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0054g00070	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0151g00400	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0049g01320	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g00660	M7	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0003g00050	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0089g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0154g00480	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0010g01870	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s1490g00010	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0019g01200	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0025g04890	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0061g00620	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0270g00010	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0044g01010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0274g00080	M10	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0008g01700	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0063g00460	M7	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g09950	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g04760	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0101g00230	M8	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_17s0000g01360	M1	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_19s0177g00280	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0004g04610	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0011g02000	M6	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g02590	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0011g05150	M9	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g14910	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0053g00970	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0077g01450	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0049g00660	M6	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0129g00970	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g05890	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0753g00010	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_15s0021g01280	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s2417g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0094g01120	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0025g01710	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g08710	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_09s0054g00140	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0011g03450	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s1389g00010	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g05780	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g03420	M9	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0117g00050	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0013g01720	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0002g00420	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0135g00300	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g04060	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0097g00210	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s1959g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0160g00310	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0102g00610	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0147g00180	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g02150	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_11s0065g00970	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0077g01860	M9	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0030g01040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0083g00670	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0090g01070	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g02230	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0036g01270	M8	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_07s0005g03340	M5	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0062g00480	M7	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0068g00130	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0011g06200	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g03710	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0230g00090	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0407g00060	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_19s0015g02480	M1	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_18s0001g12190	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0274g00060	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0002g00650	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0044g00530	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0008g04050	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0016g02110	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s1251g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0087g00720	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0026g00350	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0015g00530	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g15330	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0061g00680	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0084g00440	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0077g00170	M3	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g02100	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0038g04570	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_15s0021g00880	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_10s0116g00040	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0003g05420	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_07s0129g01090	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0072g00260	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s1764g00020	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0003g05480	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g05200	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0062g00780	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0140g00140	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0057g00200	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0046g01920	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0034g01160	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0016g05110	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0106g00550	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g05570	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0067g03780	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g07550	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0018g00780	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_15s0046g00590	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0333g00060	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g03880	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g03630	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0017g01940	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g02440	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g08480	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0063g00030	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0108g00340	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g10550	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g11430	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0028g01210	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g09400	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0017g00730	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g01210	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g15220	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s2526g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0873g00020	M8	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0347g00050	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g03410	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0070g00240	M6	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_15s0046g00660	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g02970	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g04210	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0003g00100	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0064g01320	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0055g00810	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0038g00220	M2	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_04s0044g01760	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0038g03220	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_00s0253g00040	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0085g00470	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g01840	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0016g04810	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0026g01910	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0050g00240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0031g00120	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0038g03560	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0038g01410	M6	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0008g01970	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0279g00100	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g08470	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0014g03650	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0047g01040	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g00540	M10	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0270g00120	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0125g00200	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0015g00810	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g03410	M9	TRUE	TRUE	TRUE	TRUE	TRUE
