V1_gene	Module	Mapped_v3	MapMan_v3	Mapped_v5	MapMan_v5	GO_v5
VIT_14s0066g00160	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0238g00120	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_07s0005g00530	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g01300	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g03810	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g15730	M10	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0077g00530	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g03040	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g05450	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g04720	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0020g00680	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0059g01720	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0064g01290	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0665g00030	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0151g00340	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0301g00090	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0129g00240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0098g01080	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g00130	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g08990	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_03s0091g01130	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0093g00150	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0025g03810	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0074g00570	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0050g02100	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_16s0148g00250	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g02840	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0050g02400	M7	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0151g00930	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0332g00050	M8	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0002g09140	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0013g02150	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0010g02930	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0035g01030	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g00060	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0065g00990	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0106g00250	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0054g01100	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0030g01920	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0067g01930	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g01110	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g02170	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0019g03040	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0007g03240	M6	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0012g00820	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g03400	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0188g00140	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_06s0004g06490	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0088g00050	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0028g03640	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0034g01880	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0023g03650	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g03610	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0064g00910	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0068g00040	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g05910	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g07230	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_17s0000g08680	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0052g00570	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0039g01770	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0286g00140	M6	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0049g00740	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0007g01810	M5	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s1390g00010	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0375g00030	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0003g02440	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g01020	M5	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0127g00850	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0065g00350	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g00670	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0052g00580	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0028g00920	M5	TRUE	FALSE	TRUE	TRUE	TRUE
VIT_07s0031g02950	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0071g00060	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0046g01170	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0127g00530	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0019g02740	M8	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0059g00310	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0060g00040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g01590	M8	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0086g00320	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g01700	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0003g02000	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_09s0002g05980	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0039g01100	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0020g04690	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0017g00940	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0013g02190	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0048g00620	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_16s0013g01000	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0050g01110	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0100g01010	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g01480	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0100g01200	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0056g01480	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g10070	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0012g01370	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0025g00990	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0066g00710	M9	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_09s0002g07550	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0049g00070	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g06220	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0841g00010	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0106g00120	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s2317g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0039g00220	M9	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0091g00210	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0068g00030	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0072g00820	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0014g01340	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_06s0080g00760	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0007g06060	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0017g00410	M3	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0014g03900	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0039g00570	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g03910	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0037g00290	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s1677g00020	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0211g00170	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0013g00630	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0151g00760	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0148g00330	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0008g00540	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g00220	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_17s0000g07690	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0956g00020	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0060g00570	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_15s0024g00670	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g04510	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0066g00600	M1	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_05s0077g01550	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0063g01560	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0008g01550	M8	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0008g05830	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_05s0020g05000	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0077g01300	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0025g04250	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0122g00360	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g03670	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0002g06070	M9	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0060g02000	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0038g01130	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0019g02050	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0046g03500	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0080g00660	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0044g00600	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g10160	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g06950	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g11910	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0238g00060	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0241g00100	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0150g00480	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0088g00210	M2	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_07s0005g01670	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0046g02750	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g00770	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0211g00130	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0505g00050	M8	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0088g00710	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g02880	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0058g00350	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g08620	M8	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0049g00730	M6	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_16s0100g01100	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0038g02880	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0064g00790	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0059g00370	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g06690	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0011g03210	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0019g02770	M8	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g02760	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0100g00990	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g00960	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0016g02940	M2	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0100g01030	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0160g00330	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g02830	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_09s0002g05280	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0038g00770	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_06s0009g01140	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0064g01480	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0011g04110	M8	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0062g00700	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0063g00210	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0134g00470	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g01310	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g05150	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0128g00200	M9	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0009g02920	M3	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_01s0011g04040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0214g00020	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_12s0057g00210	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0012g00800	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0077g02270	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0031g02790	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g05860	M4	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_03s0038g01150	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g09080	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s1987g00010	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_19s0177g00200	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s2507g00010	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g03850	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0007g08680	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0128g00190	M6	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_14s0108g00520	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0002g08680	M6	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0049g00720	M6	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_10s0003g03460	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_09s0054g00570	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0030g00520	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g06430	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0063g01330	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_05s0077g01530	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s1312g00010	M6	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0008g07370	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0253g00140	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g03470	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0100g01000	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0040g00150	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0100g00950	M5	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g10630	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0008g01850	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0062g00430	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0019g02840	M6	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g05020	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0187g00080	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0207g00180	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0007g07480	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0100g00830	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g01090	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0002g05700	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g02440	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_06s0004g01030	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0026g01900	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0019g00480	M5	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0020g00600	M9	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g03310	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_02s0087g00370	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0323g00100	M9	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_09s0070g00900	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0780g00030	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0050g01710	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g02010	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0134g00590	M6	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0441g00020	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_15s0045g00770	M3	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0041g00840	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g01120	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0025g04270	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0033g01020	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0051g00180	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0051g00700	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0117g00380	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_07s0031g01980	M3	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0219g00280	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g00290	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0165g00230	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0070g00070	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0077g00560	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_07s0031g01680	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g12530	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0324g00050	M5	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0634g00030	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0011g02930	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g01790	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0039g01910	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0005g00090	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0013g01070	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0100g00750	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0049g00790	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0556g00010	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_15s0046g01450	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0008g04430	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_15s0048g01590	M6	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0025g00940	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g02540	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0052g01330	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0115g00470	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0010g04010	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s1543g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0023g03710	M6	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0059g02180	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_02s0012g01350	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0067g00560	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0036g00460	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0040g00130	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0030g00930	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0086g00440	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0140g00090	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0013g00980	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g09550	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0020g03880	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0597g00010	M9	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0038g01450	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0034g01890	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g08920	M6	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_12s0028g00980	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0817g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0066g00890	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0100g00910	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0034g00100	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g01120	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0028g02530	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0194g00320	M1	TRUE	TRUE	FALSE	FALSE	FALSE
